ID Generation Chr Freq.Allele1 Freq.Allele2
M1551 4 3 0.505 0.49500000
M1552 4 3 0.651 0.34899998
M1553 4 3 0.633 0.36699998
M1554 4 3 0.035 0.96500000
M1555 4 3 0.321 0.67899999
M1556 4 3 0.959 0.04100001
M1557 4 3 0.503 0.49699998
M1558 4 3 0.264 0.73600000
M1559 4 3 0.831 0.16900003
M1560 4 3 0.426 0.57400000
M1561 4 3 0.051 0.94900000
M1562 4 3 0.696 0.30400002
M1563 4 3 0.868 0.13200003
M1564 4 3 0.091 0.90900000
M1565 4 3 0.313 0.68700001
M1566 4 3 0.793 0.20700002
M1567 4 3 0.775 0.22500002
M1568 4 3 0.733 0.26700002
M1569 4 3 0.438 0.56200001
M1570 4 3 0.899 0.10100001
M1571 4 3 0.438 0.56200001
M1572 4 3 0.371 0.62900001
M1573 4 3 0.098 0.90200000
M1574 4 3 0.169 0.83100000
M1575 4 3 0.196 0.80400001
M1576 4 3 0.242 0.75800000
M1577 4 3 0.658 0.34200001
M1578 4 3 0.245 0.75500000
M1579 4 3 0.077 0.92300000
M1580 4 3 0.934 0.06599998
M1581 4 3 0.820 0.18000001
M1582 4 3 0.744 0.25599998
M1583 4 3 0.579 0.42100000
M1584 4 3 0.845 0.15499997
M1585 4 3 0.485 0.51499999
M1586 4 3 0.856 0.14399999
M1587 4 3 0.463 0.53700000
M1588 4 3 0.848 0.15200001
M1589 4 3 0.618 0.38200003
M1590 4 3 0.450 0.55000001
M1591 4 3 0.560 0.44000000
