ID Generation Chr Freq.Allele1 Freq.Allele2
M1551 3 3 0.509 0.49100000
M1552 3 3 0.658 0.34200001
M1553 3 3 0.620 0.38000000
M1554 3 3 0.048 0.95200000
M1555 3 3 0.273 0.72700000
M1556 3 3 0.936 0.06400001
M1557 3 3 0.529 0.47100002
M1558 3 3 0.229 0.77100000
M1559 3 3 0.822 0.17799997
M1560 3 3 0.421 0.57900000
M1561 3 3 0.056 0.94400000
M1562 3 3 0.684 0.31599998
M1563 3 3 0.848 0.15200001
M1564 3 3 0.099 0.90100000
M1565 3 3 0.340 0.66000000
M1566 3 3 0.814 0.18599999
M1567 3 3 0.767 0.23299998
M1568 3 3 0.727 0.27300000
M1569 3 3 0.445 0.55500001
M1570 3 3 0.894 0.10600001
M1571 3 3 0.424 0.57600001
M1572 3 3 0.380 0.62000000
M1573 3 3 0.121 0.87900000
M1574 3 3 0.177 0.82300000
M1575 3 3 0.187 0.81299999
M1576 3 3 0.214 0.78600000
M1577 3 3 0.675 0.32499999
M1578 3 3 0.271 0.72900000
M1579 3 3 0.114 0.88600000
M1580 3 3 0.925 0.07499999
M1581 3 3 0.835 0.16500002
M1582 3 3 0.726 0.27399999
M1583 3 3 0.571 0.42900002
M1584 3 3 0.871 0.12900001
M1585 3 3 0.502 0.49800003
M1586 3 3 0.835 0.16500002
M1587 3 3 0.511 0.48900002
M1588 3 3 0.844 0.15600002
M1589 3 3 0.614 0.38599998
M1590 3 3 0.502 0.49800003
M1591 3 3 0.601 0.39899999
