ID Generation Chr Freq.Allele1 Freq.Allele2
M1551 2 3 0.493 0.50700000
M1552 2 3 0.663 0.33700001
M1553 2 3 0.632 0.36799997
M1554 2 3 0.050 0.95000000
M1555 2 3 0.324 0.67600000
M1556 2 3 0.944 0.05599999
M1557 2 3 0.542 0.45800000
M1558 2 3 0.228 0.77200000
M1559 2 3 0.786 0.21399999
M1560 2 3 0.410 0.59000000
M1561 2 3 0.042 0.95800000
M1562 2 3 0.682 0.31800002
M1563 2 3 0.860 0.13999999
M1564 2 3 0.105 0.89500000
M1565 2 3 0.334 0.66600001
M1566 2 3 0.784 0.21600002
M1567 2 3 0.806 0.19400001
M1568 2 3 0.733 0.26700002
M1569 2 3 0.422 0.57800001
M1570 2 3 0.863 0.13700002
M1571 2 3 0.439 0.56099999
M1572 2 3 0.339 0.66100001
M1573 2 3 0.175 0.82500000
M1574 2 3 0.189 0.81100000
M1575 2 3 0.160 0.84000000
M1576 2 3 0.163 0.83700000
M1577 2 3 0.712 0.28799999
M1578 2 3 0.296 0.70400000
M1579 2 3 0.143 0.85699999
M1580 2 3 0.943 0.05699998
M1581 2 3 0.853 0.14700001
M1582 2 3 0.721 0.27899998
M1583 2 3 0.590 0.41000003
M1584 2 3 0.870 0.13000000
M1585 2 3 0.483 0.51699999
M1586 2 3 0.868 0.13200003
M1587 2 3 0.516 0.48400003
M1588 2 3 0.840 0.16000003
M1589 2 3 0.605 0.39499998
M1590 2 3 0.522 0.47799999
M1591 2 3 0.580 0.42000002
