ID Generation Chr Freq.Allele1 Freq.Allele2
M1551 10 3 0.991 0.009000003
M1552 10 3 0.519 0.481000006
M1553 10 3 0.311 0.689000010
M1554 10 3 0.585 0.415000021
M1555 10 3 0.540 0.459999979
M1556 10 3 0.237 0.762999997
M1557 10 3 0.632 0.367999971
M1558 10 3 0.856 0.143999994
M1559 10 3 0.335 0.664999992
M1560 10 3 0.270 0.729999989
M1561 10 3 0.265 0.735000014
M1562 10 3 0.187 0.812999994
M1563 10 3 0.463 0.537000000
M1564 10 3 0.575 0.425000012
M1565 10 3 0.146 0.854000002
M1566 10 3 0.379 0.620999992
M1567 10 3 0.600 0.399999976
M1568 10 3 0.809 0.190999985
M1569 10 3 0.797 0.203000009
M1570 10 3 0.710 0.290000021
M1571 10 3 0.311 0.689000010
M1572 10 3 0.756 0.244000018
M1573 10 3 0.142 0.857999995
